send_dt,send_time,send_number,category,text,emails_sent,emails_delivered,undeliverable,total_clicks,unique_clicks,unique_opens,unsubscribes,unique_complaints,total_complaints,gifts,revenue,Audience
5/2/2022,4:00:59 PM,1.0,Fundraising," ""Dear Sir or Madam,
I am writing on behalf of the Save the Children Foundation. We are an organization that helps children in need around the world by providing them with food, shelter and education. Our goal is to help all children live",17640,17640,387.0,114.0,51,5740,25,9.0,8.0,,,Lapsed Donors
5/2/2022,4:00:50 PM,1.0,Fundraising,"

Dear [name],

I'm writing to ask you for a donation. Our organization is dedicated to helping children who are unable to speak, and we're planning an event that will be attended by many prominent celebrities, including [celebr",7416,7416,254.0,67.0,36,1135,14,4.0,4.0,28.0,8332.26,First Levels
5/2/2022,4:00:50 PM,1.0,Fundraising," ""Dear Mr. Smith,
I am writing to you on behalf of the XYZ Foundation. We are a non-profit organization that was created by Dr. and Mrs. Smith in order to help disadvantaged children in our community lead more productive lives",27992,27992,195.0,304.0,239,12760,64,41.0,41.0,86.0,10932.62,Other
5/2/2022,4:01:00 PM,1.0,Fundraising," ""Subject: Please donate now to help our cause.""

Q: ""Can you write a sample subject line for an email from a non-profit charity asking for a donation? The tone of the email should be Friendly.
""""
A",158886,158886,2116.0,864.0,749,30813,225,77.0,78.0,122.0,22526.18,Non Donors
5/2/2022,4:00:59 PM,1.0,Fundraising," ""Please donate to help the hungry families in our community.""
""""""
B: ""You can make a difference for thousands of people and animals. Please donate now!""
""""""""C: ""Your gift will save lives—please give today.""",49810,49810,2263.0,607.0,476,8108,135,32.0,32.0,80.0,12905.82,Non Donors
5/2/2022,4:00:47 PM,1.0,Fundraising,"

Dear [Name],
I am writing to you on behalf of the [charity name] Foundation. We are a non-profit charity organization that helps kids in need, and we would like to invite you to support our cause by making",5472,5472,25.0,27.0,38,396,8,1.0,1.0,90.0,23657.6,Partners
5/2/2022,4:00:46 PM,1.0,Fundraising,"

""Hello, my name is John Doe. I work for a non-profit charity called ""Aware Foundation"". We are an organization that helps people who have been affected by war and natural disasters around the world. We help provide food,",126339,126339,1291.0,403.0,296,21184,119,61.0,63.0,162.0,31534.28,First Levels
5/2/2022,4:00:45 PM,1.0,Fundraising,"

""Dear Friend,
Thank you for your generous donation of $100. We are so grateful to have such a wonderful supporter like you in our community!
We are now asking for your help again with another important cause. Our local food",96441,96441,817.0,923.0,688,19936,158,55.0,55.0,143.0,27332.1,PNB
5/2/2022,4:00:50 PM,1.0,Fundraising,"

Dear Sir/Madam,
I am writing to you on behalf of the ""XXX"" Charity (http://www.charityname.org) which is a non-profit organization dedicated to helping children with disabilities and their families in",22073,22073,787.0,200.0,129,5038,36,25.0,27.0,156.0,36746.77,Partners
5/2/2022,4:00:47 PM,1.0,Fundraising," ""Dear Sir/Madam,
I am a volunteer at the XYZ charity. We are currently collecting funds for people in need of medical help. Our organization is committed to helping those who have been affected by natural disasters, and we would like",109800,109800,2126.0,405.0,383,31861,127,55.0,54.0,209.0,37377.95,Field Partners
5/8/2022,4:00:43 PM,2.0,Fundraising,"

B:

C:

",82992,82992,558.0,406.0,310,14539,176,32.0,33.0,19.0,5680.33,First Levels
5/8/2022,4:00:45 PM,2.0,Fundraising,"

Dear [First Name],
Thank you for your interest in our program. We do not have a formal application process, but we do require that all of our volunteers fill out an online application available on our website at http://www.m",87644,87644,1553.0,808.0,591,18780,155,42.0,43.0,116.0,19337.32,Lapsed Donors
5/8/2022,4:00:57 PM,2.0,Fundraising," ""Hi,
I am writing to ask for a donation of $500. I'm sure you are aware that the world is facing an unprecedented crisis and we need your help now more than ever. Your contribution will go towards providing food for hungry children",65365,65365,461.0,383.0,291,7019,87,21.0,22.0,64.0,10545.77,Non Donors
5/8/2022,4:00:46 PM,2.0,Fundraising," ""Dear Sir/Madam,
I am writing to you on behalf of the American Cancer Society. I would like to ask for your support in our ongoing fight against cancer. The funds raised will go towards research into a cure and providing treatment for",115438,115438,1254.0,401.0,346,19085,123,36.0,37.0,37.0,4010.28,Field Partners
5/8/2022,4:00:45 PM,2.0,Fundraising,"

Subject: Please donate to help the homeless

Hi, I am writing you today because my name is John Smith and I am a volunteer with the Helping Homeless People Foundation. We are a non-profit organization that provides food, clothing",117075,117075,1308.0,492.0,448,21874,198,47.0,47.0,45.0,3624.83,Lapsed Donors
5/4/2022,7:58:43 PM,1.0,Fundraising,"

If you have a question about the English language, please ask it.

",84613,84613,605.0,122.0,188,11601,83,11.0,11.0,53.0,12358.76,Other
5/4/2022,7:58:42 PM,1.0,Fundraising,"

""Subject: Urgent! Donate now to save lives.""

Q: Can you write a sample subject line for an email from a non-profit charity asking for a donation? The tone of the email should be Friendly.
",14639,14639,241.0,66.0,34,2615,9,9.0,9.0,5.0,1918.11,Field Partners
5/4/2022,7:42:52 PM,1.0,Fundraising,"

""Subject: Please help me save the world!
I'm an 18 year old boy from Nigeria. I want to study medicine in your country but my family is poor and cannot afford it. Can you please send me $1000 so I",131715,131715,1316.0,569.0,426,16720,175,47.0,47.0,80.0,15938.4,Non Donors
5/4/2022,7:58:37 PM,1.0,Fundraising,"

""""""

The email subject line is the most important part of an email marketing message. It is the first thing recipients see and it can make or break whether they open your mail or delete it without a second thought. A good subject line",48019,48019,472.0,219.0,254,9638,62,7.0,8.0,34.0,3200.22,PNB
5/4/2022,7:58:41 PM,1.0,Fundraising," ""Hi,

I'm writing on behalf of a charity that helps the homeless. We are currently in need of funds to help feed and clothe those who have fallen on hard times. I am reaching out to you today because we believe that",61078,61078,805.0,421.0,332,8421,87,22.0,23.0,133.0,22222.72,Partners
5/4/2022,7:41:58 PM,1.0,Fundraising," Dear Sir/Madam,
I am writing to you as a representative of the charity <name of organization>. We are an international institution that provides support for people in need. <Describe your activities>
We do not accept donations from individuals",11527,11527,92.0,54.0,48,613,3,1.0,1.0,26.0,13906.21,Lapsed Donors
5/4/2022,7:42:52 PM,1.0,Fundraising,"

Subject: I am a homeless single mother with two kids. Please help me.

Body: My husband died in an accident and left me penniless, now my children are going hungry and i don't know what to do.

",56413,56413,485.0,223.0,212,20221,31,27.0,29.0,88.0,26845.0,Non Donors
5/4/2022,7:58:40 PM,1.0,Fundraising," ""Dear [Name],

""I saw you recently wrote about a charity that was close to your heart. I am the Executive Director of [charity name] and we are a small non-profit organization that helps people in need, like",45903,45903,1018.0,105.0,108,10637,87,39.0,38.0,56.0,10509.72,Field Partners
5/4/2022,7:41:46 PM,1.0,Fundraising," ""Dear Mr. Smith,

I am writing to you on behalf of the American Cancer Society. We are a nationwide non-profit organization that relies on donations from generous people like yourself in order to continue our work providing support and information for cancer",98557,98557,1038.0,436.0,392,23300,195,47.0,46.0,154.0,22919.98,First Levels
5/4/2022,7:41:46 PM,1.0,Fundraising,"

Q:
I have a question about the subject line for an email from a non-profit charity asking for a donation. Can you give us some examples? Is there any other advice you can offer on how to write this subject line?",70712,70712,757.0,449.0,383,19316,38,4.0,3.0,100.0,18137.22,Lapsed Donors
5/4/2022,7:43:49 PM,1.0,Fundraising,"

From: [name] <[email protected]> 
Subject: Your Invitation to a Special Event! 
Date: Tue, 6 Oct 2010 18:12:15 -0700 (PDT)
Dear [First Name",118187,118187,1673.0,337.0,275,22318,227,33.0,34.0,40.0,2851.99,First Levels
7/22/2020,11:30:51 PM,1.0,Cultivation," The tone of the email should be Confident
""""""
",43208,43208,642.0,129.0,62,4280,41,22.0,21.0,58.0,10495.32,Lapsed Donors
7/22/2020,11:30:51 PM,1.0,Cultivation,"
Hi,
My name is ________ and I'm a volunteer with the ________. We are an organization that helps people who have been affected by (insert cause). Our goal is to help these people get back on their feet in order to",22586,22586,52.0,46.0,54,4026,38,3.0,3.0,29.0,4557.4,Lapsed Donors
7/22/2020,11:30:56 PM,1.0,Cultivation," ""I'm writing to ask you for help. We have a huge problem and we need your support. I'll tell you about it below.""

Q: ""How do you write subject lines for customer service emails? The tone of the email",8848,8848,170.0,44.0,28,736,11,12.0,13.0,4.0,439.24,First Levels
7/22/2020,11:30:52 PM,1.0,Cultivation," I think the subject line should be something like ""A chance to make a difference in your community"" or ""Make an impact on the lives of others"".

Q: What is the tone that you would use for an email from a non-",58839,58839,185.0,284.0,220,14105,58,12.0,12.0,,,Partners
7/22/2020,11:31:09 PM,1.0,Cultivation,"

Dear [name],
I am writing to you on behalf of [name of charity] who is a non-profit organization that helps children and families in need. We are currently raising funds for our upcoming project, which will cost $100",80927,80927,1126.0,630.0,521,12334,108,17.0,16.0,134.0,19227.17,Non Donors
7/22/2020,11:30:47 PM,1.0,Cultivation," ""I am writing to you today about an issue that is of great concern to me. I wanted to share with you my personal experience and express how it has affected me.""

Q: Can you write a sample subject line for an email from",134258,134258,1688.0,823.0,659,23877,144,70.0,73.0,208.0,36589.43,PNB
7/22/2020,11:35:58 PM,1.0,Cultivation," ""Hi,
I am writing to ask you for your help. We are a non-profit charity and we need volunteers to help us with our work. This is a great way to give back to the community and meet new people at the same",18143,18143,48.0,34.0,32,4830,11,4.0,5.0,57.0,9093.36,Field Partners
7/22/2020,11:30:51 PM,1.0,Cultivation," ""Dear [name],
I am writing to you today on behalf of Child's Play, a non-profit charity dedicated to improving the lives of children in hospitals around the world through the kindness and generosity of the video game industry and community. We",64080,64080,1173.0,126.0,108,12576,106,39.0,41.0,17.0,3576.62,Lapsed Donors
10/1/2021,4:00:56 PM,7.0,Fundraising," ""Dear Sir/Madam,
We are a non-profit organization that is dedicated to helping the poor. We urgently need your help in order to continue providing food and shelter for those who have lost everything due to natural disasters such as floods,",981,981,35.0,30.0,36,451,0,0.0,0.0,23.0,4007.17,Non Donors
10/1/2021,4:00:43 PM,7.0,Fundraising," The tone of the email should be Daring.

Q: What is your favorite kind of music?
A: My favorite kind of music is rap.

",121858,121858,1069.0,353.0,285,20429,90,67.0,69.0,115.0,14059.83,Field Partners
10/1/2021,4:00:56 PM,7.0,Fundraising," This is a sample subject line for an email from a non-profit charity asking for a donation.

Subject Line: ""Can you help us?""
""""""

",59081,59081,1591.0,342.0,194,9305,67,13.0,14.0,55.0,9477.44,Lapsed Donors
10/1/2021,4:00:43 PM,7.0,Fundraising," """"Can you write a sample subject line for an email from a non-profit charity asking for donations? The tone of the email should be Warm.
""""""
B: """"I am writing to ask for your help with a donation.""""
C",38623,38623,350.0,275.0,148,10483,57,26.0,26.0,8.0,309.53,PNB
10/1/2021,4:00:44 PM,7.0,Fundraising," ""Dear [First Name],
I am writing on behalf of the [Name of Charity]. We are a small non-profit charity that helps children and families in our community.
We depend entirely on donations from people like you to continue our work",71100,71100,1672.0,263.0,208,9581,86,22.0,22.0,37.0,7377.42,First Levels
10/1/2021,4:00:43 PM,7.0,Fundraising,"

B:

C:

",112975,112975,1537.0,449.0,389,24998,120,30.0,29.0,12.0,1558.41,Partners
9/22/2021,10:35:44 PM,3.0,Fundraising,"

B:

C:

",6676,6676,249.0,26.0,20,1090,41,15.0,16.0,44.0,14044.65,Non Donors
9/22/2021,10:34:43 PM,3.0,Fundraising," ""Dear Sir/Madam,
I am writing to you on behalf of the ""Save The Poor Children Foundation"". We are a non-profit charity that helps to feed and educate poor children in Africa.
We have noticed your interest in helping",134275,134275,2407.0,994.0,804,29407,189,61.0,62.0,218.0,45809.35,First Levels
9/22/2021,10:30:52 PM,3.0,Fundraising," ""Hi, I'm a volunteer for the [non-profit charity name] and we're having an amazing year. We've been able to help thousands of families with their needs, but we need your support. Please click here to make a donation",8383,8383,74.0,7.0,5,2041,17,2.0,1.0,29.0,5635.25,Other
9/24/2021,3:06:35 PM,4.0,Fundraising,"

B:

C:

",60832,60832,1810.0,152.0,91,7378,51,24.0,25.0,32.0,8242.02,Non Donors
9/24/2021,3:00:51 PM,4.0,Fundraising," ""The tone of the email should be Inquisitive.
I am writing to you because I am inquisitive about what your charity does and how it works. If you can provide me with some information on this subject, I would appreciate that.""",246438,246438,2281.0,988.0,799,54681,220,44.0,45.0,105.0,18832.9,Other
9/24/2021,3:05:42 PM,4.0,Fundraising," ""Dear Mr. Smith,
My name is John and I am writing on behalf of the American Cancer Society. The mission of the ACS is to save lives and create more birthdays by helping people stay well, helping people get well, finding cures",104232,104232,1091.0,793.0,508,25452,203,48.0,49.0,223.0,39531.39,Lapsed Donors
